state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
WY,1,0.685,-0.328,0.02844,0.125,"LUMMIS, Cynthia M.",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,20953,0,1
IN,1,0.438,-0.022,0.027333333333333334,0.15,"YOUNG, Todd",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,21133,0,1
OK,1,0.591,0.147,0.03068,0.15,"LANKFORD, James",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,21166,0,1
SC,1,0.629,0.022,0.024626666666666668,0.15,"SCOTT, Tim",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,21173,0,1
AR,1,0.579,0.195,0.025173333333333332,0.125,"COTTON, Tom",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,21301,0,1
IL,1,-0.344,0.061,0.041093333333333336,0.125,"DUCKWORTH, Tammy",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,21325,0,0
MT,1,0.589,-0.024,0.03208,0.125,"DAINES, Steve",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,21338,0,1
ND,1,0.398,0.368,0.04284,0.125,"CRAMER, Kevin",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,21350,0,1
NC,1,0.633,-0.076,0.025066666666666668,0.075,"BUDD, Theodore Paul",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,21708,0,1
KS,1,0.607,0.139,0.023146666666666666,0.075,"MARSHALL, Roger Wayne",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,21734,0,1
NV,1,-0.287,0.321,0.03254666666666667,0.075,"ROSEN, Jacklyn Sheryl",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,21743,0,0
RI,1,-0.361,-0.16,0.06509333333333334,0.4,"REED, John F. (Jack)",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,29142,0,0
VT,1,-0.544,-0.427,0.10338666666666667,0.4,"SANDERS, Bernard",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,29147,1,1
ID,1,0.505,0.291,0.05793333333333334,0.375,"CRAPO, Michael Dean",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,29345,0,1
OH,1,-0.425,-0.097,0.10797333333333334,0.375,"BROWN, Sherrod",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,29389,0,0
MS,1,0.377,0.34,0.05909333333333333,0.375,"WICKER, Roger F.",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,29534,0,1
SC,1,0.367,-0.272,0.04776,0.35,"GRAHAM, Lindsey O.",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,29566,0,1
KS,1,0.414,0.22,0.05044,0.325,"MORAN, Jerry",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,29722,0,1
MI,1,-0.343,-0.019,0.07248,0.325,"STABENOW, Deborah Ann",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,29732,0,0
SD,1,0.432,0.227,0.0372,0.3,"THUNE, John",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,29754,0,1
WI,1,-0.487,-0.127,0.08949333333333333,0.3,"BALDWIN, Tammy",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,29940,0,0
WA,1,-0.307,-0.402,0.05569333333333333,0.3,"CANTWELL, Maria E.",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,39310,0,0
AK,1,0.203,-0.304,0.04718666666666667,0.275,"MURKOWSKI, Lisa",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,40300,0,1
TX,1,0.47,-0.061,0.05296,0.275,"CORNYN, John",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,40305,0,1
MN,1,-0.279,-0.326,0.07246666666666667,0.2,"KLOBUCHAR, Amy",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,40700,0,0
MT,1,-0.213,0.153,0.04132,0.2,"TESTER, Jon",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,40702,0,0
PA,1,-0.313,0.166,0.05554666666666667,0.2,"CASEY, Robert (Bob), Jr.",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,40703,0,0
RI,1,-0.353,-0.109,0.06324,0.2,"WHITEHOUSE, Sheldon",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,40704,0,0
WY,1,0.54,0.194,0.031906666666666667,0.2,"BARRASSO, John A.",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,40707,0,1
ID,1,0.551,0.384,0.037013333333333336,0.175,"RISCH, James",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,40902,0,1
NH,1,-0.223,-0.138,0.05512,0.175,"SHAHEEN, Jeanne",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,40906,0,0
OR,1,-0.453,-0.727,0.06256,0.175,"MERKLEY, Jeff",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,40908,0,0
VA,1,-0.211,-0.042,0.03244,0.175,"WARNER, Mark",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,40909,0,0
CO,1,-0.24,-0.184,0.041306666666666665,0.175,"BENNET, Michael F.",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,40910,0,0
WV,1,-0.057,0.4,0.025346666666666667,0.175,"MANCHIN, Joe, III",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,40915,0,0
CT,1,-0.434,-0.157,0.07941333333333334,0.15,"BLUMENTHAL, Richard",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,41101,0,0
FL,1,0.616,-0.184,0.04414666666666667,0.15,"RUBIO, Marco",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41102,0,1
KY,1,0.891,-0.454,0.01468,0.15,"PAUL, Rand",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41104,0,1
ND,1,0.4,0.45,0.02644,0.15,"HOEVEN, John",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41107,0,1
UT,1,0.891,-0.454,0.02288,0.15,"LEE, Mike",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41110,0,1
WI,1,0.641,-0.139,0.017573333333333333,0.15,"JOHNSON, Ron",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41111,0,1
HI,1,-0.449,-0.113,0.02984,0.15,"SCHATZ, Brian Emanuel",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,41112,0,0
ME,1,-0.167,-0.19,0.04034666666666667,0.125,"KING, Angus Stanley, Jr.",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,41300,1,1
MA,1,-0.744,-0.37,0.05617333333333333,0.125,"WARREN, Elizabeth",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,41301,0,0
NE,1,0.46,0.334,0.020426666666666666,0.125,"FISCHER, Debra (Deb)",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41302,0,1
TX,1,0.78,-0.176,0.026813333333333335,0.125,"CRUZ, Rafael Edward (Ted)",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41304,0,1
VA,1,-0.241,-0.104,0.03625333333333333,0.125,"KAINE, Timothy Michael (Tim)",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,41305,0,0
NJ,1,-0.556,-0.248,0.05288,0.125,"BOOKER, Cory Anthony",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,41308,0,0
AK,1,0.476,0.159,0.022893333333333335,0.1,"SULLIVAN, Daniel Scott",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41500,0,1
IA,1,0.538,-0.033,0.024893333333333333,0.1,"ERNST, Joni",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41502,0,1
NC,1,0.389,-0.108,0.03368,0.1,"TILLIS, Thomas Roland (Thom)",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41504,0,1
SD,1,0.351,0.086,0.024093333333333335,0.1,"ROUNDS, Marion Michael (Mike)",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,1,130,41505,0,1
NV,1,-0.346,0.35,0.0286,0.075,"CORTEZ MASTO, Catherine Marie",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,41700,0,0
NH,1,-0.228,0.03,0.03188,0.075,"HASSAN, Margaret (Maggie)",-0.088,-0.068,0.0,0.022429906542056073,SJRES18,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",Joint Resolution Passed,0,130,41702,0,0
